date,AdjClose,Approx,D1,D2,D3,D4,D5,D6,D7,D8,D9,Target
2002-06-18,1037.1400146484375,1068.2602683883908,-146.09984234755836,35.41270278530942,10.613795582341439,-2.4337637254669136,-4.071776820953261,-2.0847525453287172,-0.9216948710632994,-0.16936094426193213,-1.1130097440317386,1019.989990234375
2002-06-19,1019.989990234375,1067.8007171824709,-146.62197329934747,35.55070131834768,10.654771343839444,-2.445254385024313,-4.092004764147666,-2.0921010632165924,-0.923416240985335,-0.17169055360973784,-1.1168965242638138,1006.2899780273438
2002-06-20,1006.2899780273438,1067.341575998588,-147.1426904516993,35.68897123554635,10.697663059413722,-2.456673289072735,-4.111204544468887,-2.099383518103032,-0.9250025515970371,-0.17402628877530257,-1.1206625456722208,989.1400146484376
2002-06-21,989.1400146484376,1066.8828448367408,-147.66199380461532,35.8275125369058,10.742470729064397,-2.4680204376122115,-4.129376161916979,-2.106599909988057,-0.9264538028984104,-0.17636814975863294,-1.1243078082569704,992.719970703125
2002-06-24,992.719970703125,1066.4240038098212,-148.18167598394734,35.96598112109824,10.786765020367474,-2.479386812982339,-4.1478232747765755,-2.113834003400946,-0.9279412432329134,-0.1787083693340352,-1.1279854280709904,976.1400146484376
2002-06-25,976.1400146484376,1065.943849524977,-148.7748485354403,36.090342949789814,10.731466558604946,-2.49448309439358,-4.219715077359284,-2.1245021019750703,-0.9364491694489462,-0.1807301642334601,-1.137940183570806,973.530029296875
2002-06-26,973.530029296875,1065.4694061103828,-149.3483294010601,36.2184846722254,10.702853894598373,-2.5085799504932327,-4.277286418490847,-2.1342500616394178,-0.943075962142537,-0.18283728076765893,-1.1462129856328163,990.6400146484376
2002-06-27,990.6400146484376,1065.0006735660372,-149.90211858080835,36.35040628840535,10.700927028347682,-2.5216773812813367,-4.320537298171425,-2.1430778823940164,-0.9478216213137045,-0.1850297189366375,-1.1528038342570452,989.8200073242188
2002-06-28,989.8200073242188,1064.5304107986215,-150.46118413188233,36.481315085108754,10.691849724138944,-2.535042607274537,-4.367625333932937,-2.1521522536263875,-0.953071328693049,-0.18719929524247553,-1.1598453609466195,968.6500244140624
2002-07-01,968.6500244140624,1064.0658589014527,-151.00055799708696,36.61600377555706,10.7094582176861,-2.5474084079562385,-4.4003929082436155,-2.160306485949043,-0.956439902549987,-0.18945419318310178,-1.1652049341984352,948.0900268554688
2002-07-02,948.0900268554688,1063.5997767812137,-151.5452082336167,36.74967964652867,10.71991627327517,-2.5600420038430247,-4.436997638635207,-2.1687072687494635,-0.9603125246151003,-0.19168622926058507,-1.1710151855155928,953.989990234375
