date,AdjClose,Approx,D1,D2,D3,D4,D5,D6,Target
2012-02-13,1351.77001953125,1400.9027395817802,-3.753036484203829,3.4883266893426343,2.1594971445723967,-0.2327567390770099,0.3665856822167356,0.015560419806938777,1350.5
2012-02-14,1350.5,1403.120602157588,-3.5909732904481335,3.6677513300215456,2.1972191101741787,-0.2518191924289848,0.3760104409114724,-0.0001473626552830759,1343.22998046875
2012-02-15,1343.22998046875,1405.3195624432049,-3.4116068630408622,3.8562333259895567,2.2331570517125283,-0.2720179243588529,0.3846451401783487,-0.018035535571589326,1358.0400390625
2012-02-16,1358.0400390625,1407.499620438637,-3.2149372019815114,4.053772677247196,2.267310969187547,-0.2933529348666709,0.3924897800173889,-0.03810409894203007,1361.22998046875
2012-02-17,1361.22998046875,1409.6847432874545,-3.022903928406072,4.248885117469018,2.3019429144695405,-0.3143834804471075,0.4005461156420736,-0.05758842845106152,1362.2099609375
2012-02-21,1362.2099609375,1395.5471058315584,2.4077121355765483,3.2891545120843277,1.6867793589370226,-0.2885326021058465,0.21104020919562488,-0.0065649388791457555,1357.6600341796875
2012-02-22,1357.6600341796875,1385.783138817573,6.434654171378985,2.638863168155657,1.2457279830938788,-0.27524356344444156,0.07447094596725101,0.025566037509901496,1363.4599609375
2012-02-23,1363.4599609375,1380.3928422454715,9.057922179012515,2.2980110856811864,0.9787887869388738,-0.27451636446285543,-0.009161674043430358,0.0388045007161702,1365.739990234375
2012-02-24,1365.739990234375,1373.8306242105218,12.05730350892396,1.8742450029945226,0.665196372844694,-0.270423230683624,-0.1069786248540937,0.05710519757271672,1367.5899658203125
2012-02-27,1367.5899658203125,1371.6420766174397,13.653010810675092,1.7599181817610723,0.5257161384378111,-0.27889193658422146,-0.15185893244733026,0.05651338124651598,1372.1800537109375
2012-02-28,1372.1800537109375,1368.2816075615071,15.624831434703943,1.5626773603152282,0.3395826860917174,-0.2839947076871521,-0.21092357084055705,0.06098379857061303,1365.6800537109375
2012-02-29,1365.6800537109375,1363.7492170427147,17.972765381016035,1.282522538656439,0.10679601580589214,-0.28573154399243017,-0.28417254003393944,0.07051644954502038,1374.0899658203125
2012-03-01,1374.0899658203125,1359.5308419334965,20.21992006635523,1.0245844563964512,-0.1134899624082285,-0.2883702798085088,-0.35362082924410526,0.07869267910091388,1369.6300048828125
2012-03-02,1369.6300048828125,1359.6861372661401,21.063400723540873,1.0760856355894273,-0.15966376093558537,-0.30357085530447486,-0.37013247523701925,0.06797639547403576,1364.3299560546875
2012-03-05,1364.3299560546875,1358.66951113593,22.28299470300397,1.0446728145697368,-0.25249077740220116,-0.3154054960027445,-0.40082845202993467,0.06232234549748271,1343.3599853515625
2012-03-06,1343.3599853515625,1356.4809635428635,23.878702004747925,0.9303459933372924,-0.3919710118083359,-0.32387420190335103,-0.44570875962293766,0.061730529171238877,1352.6300048828125
2012-03-07,1352.6300048828125,1354.6064313593654,25.37363004552116,0.8382359115032583,-0.5189505541430142,-0.33324480731474715,-0.48678838723280043,0.05978229142650224,1365.9100341796875
2012-03-08,1365.9100341796875,1351.559977713002,27.244671408581755,0.6632118294559476,-0.6925833144177928,-0.3392494779285092,-0.542052345642937,0.06289628733207778,1370.8699951171875
2012-03-09,1370.8699951171875,1348.8275394762109,29.014933510669323,0.5104044868073118,-0.8537153826208891,-0.34615604805305805,-0.5935156240698621,0.06465386181915211,1371.0899658203125
2012-03-12,1371.0899658203125,1346.4091166489852,30.684416351788833,0.37981388355692275,-1.0023467587527546,-0.3539645176884133,-0.64117822251372,0.0650550148877302,1395.949951171875
2012-03-13,1395.949951171875,1343.9065536463606,32.38090291449503,0.24327032292660594,-1.1543276852296218,-0.3615313240781786,-0.6898592100896291,0.06581961997998874,1394.280029296875
2012-03-14,1394.280029296875,1345.7776610856,32.67371544905326,0.4161660237497172,-1.132196432020001,-0.3816599701479436,-0.685603554448388,0.04769171188939328,1402.5999755859375
2012-03-15,1402.5999755859375,1346.4768470619817,33.342641305888584,0.5061477243597887,-1.156718396749705,-0.3984226814199721,-0.6955322296071637,0.034626037449160145,1404.1700439453125
2012-03-16,1404.1700439453125,1346.0041115755075,34.38768048500285,0.5132154247570729,-1.227893579418803,-0.41181945789431107,-0.719645235565984,0.02662259665925277,1409.75
2012-03-19,1409.75,1345.845391498598,35.33194040314804,0.5424998645525274,-1.2865680700166182,-0.42611813387943664,-0.7399575615417182,0.01726273445086335,1405.52001953125
